STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS,STARTTIMEDATE,month,travel_distance
de Maisonneuve / Aylmer (est),Ville-Marie,45.50538591756765,-73.5704317688942,,,,,1737066916002,,2025-01-16 22:35:16.002,1,
du Séminaire / de la Montagne,Le Sud-Ouest,45.4921078892434,-73.56246292591095,,,,,1737128482908,,2025-01-17 15:41:22.908,1,
du Séminaire / de la Montagne,Le Sud-Ouest,45.4921078892434,-73.56246292591095,,,,,1737038965132,,2025-01-16 14:49:25.132,1,
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50934693918775,-73.57122302055359,,,,,1737037525337,,2025-01-16 14:25:25.337,1,
Roy / Saint-Laurent,Le Plateau-Mont-Royal,45.51565182195085,-73.57577390039296,,,,,1736980136386,,2025-01-15 22:28:56.386,1,
Métro de l'Église (Ross / de l'Église),Verdun,45.4628312022419,-73.56593772768973,,,,,1736975995824,,2025-01-15 21:19:55.824,1,
Marquette / des Carrières,Rosemont - La Petite-Patrie,45.53859456744162,-73.58865737915039,,,,,1736869393570,,2025-01-14 15:43:13.570,1,
Campus MIL (Thérèse-Lavoie Roux / Outremont),Outremont,45.52305513467406,-73.61817508935928,,,,,1736975978177,,2025-01-15 21:19:38.177,1,
Ste-Catherine / Union,Ville-Marie,45.50370387789841,-73.56941521167755,,,,,1736963338290,,2025-01-15 17:48:58.290,1,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1736978611185,,2025-01-15 22:03:31.185,1,
Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),Rosemont - La Petite-Patrie,45.551574858642525,-73.58225226402283,,,,,1736945932610,,2025-01-15 12:58:52.610,1,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1737004923601,,2025-01-16 05:22:03.601,1,
de Maisonneuve / Mansfield (sud),Ville-Marie,45.502053864057466,-73.57346534729004,,,,,1736969081017,,2025-01-15 19:24:41.017,1,
Garnier / du Mont-Royal,Le Plateau-Mont-Royal,45.53075597398246,-73.5761762317452,,,,,1736984555452,,2025-01-15 23:42:35.452,1,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1736976169284,,2025-01-15 21:22:49.284,1,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.52707134397896,-73.5979351401329,,,,,1736973630308,,2025-01-15 20:40:30.308,1,
Ste-Catherine / Drummond,Ville-Marie,45.498488900657,-73.57436656951904,,,,,1736983618868,,2025-01-15 23:26:58.868,1,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1736960545065,,2025-01-15 17:02:25.065,1,
St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.53255611409675,-73.58993947505951,,,,,1736964166324,,2025-01-15 18:02:46.324,1,
Marché Maisonneuve (Ontario / Morgan),Mercier - Hochelaga-Maisonneuve,45.55321884238814,-73.53978216648102,,,,,1736977645311,,2025-01-15 21:47:25.311,1,
St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.53255611409675,-73.58993947505951,,,,,1736948775483,,2025-01-15 13:46:15.483,1,
St-Rémi / Ste-Émilie,Le Sud-Ouest,45.46976497412213,-73.58923405408859,,,,,1736942566450,,2025-01-15 12:02:46.450,1,
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,,,,,1736869940190,,2025-01-14 15:52:20.190,1,
Beaubien / 8e avenue,Rosemont - La Petite-Patrie,45.55331997202561,-73.58763143420218,,,,,1736891235270,,2025-01-14 21:47:15.270,1,
Métro Crémazie (Crémazie / Lajeunesse),Ahuntsic-Cartierville,45.54640752148169,-73.63842844963074,,,,,1736895683565,,2025-01-14 23:01:23.565,1,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1736873401815,,2025-01-14 16:50:01.815,1,
Gare d'autocars de Montréal (Berri / Ontario),Ville-Marie,45.516926210319546,-73.56425732374191,,,,,1736866525463,,2025-01-14 14:55:25.463,1,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1736877236657,,2025-01-14 17:53:56.657,1,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1736878903341,,2025-01-14 18:21:43.341,1,
Métro Viau (Pierre-de-Coubertin / Viau),Mercier - Hochelaga-Maisonneuve,45.56228814999496,-73.54622590548388,,,,,1736903227235,,2025-01-15 01:07:07.235,1,
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Ville-Marie,45.51401222645779,-73.56598667800426,,,,,1736876111351,,2025-01-14 17:35:11.351,1,
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Rosemont - La Petite-Patrie,45.557568,-73.579191,,,,,1736851277679,,2025-01-14 10:41:17.679,1,
Garnier / Beaubien,Rosemont - La Petite-Patrie,45.54144823434163,-73.59839379787445,,,,,1736861965462,,2025-01-14 13:39:25.462,1,
Place Ville-Marie (Robert-Bourassa / René-Lévesque),Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1736890857736,,2025-01-14 21:40:57.736,1,
Molson / William-Tremblay,Rosemont - La Petite-Patrie,45.541602844435374,-73.56496073305605,,,,,1736907781370,,2025-01-15 02:23:01.370,1,
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,,,,,1736905363612,,2025-01-15 01:42:43.612,1,
Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,,,,,1742425603658,,2025-03-19 23:06:43.658,3,
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Côte-des-Neiges - Notre-Dame-de-Grâce,45.50398168549117,-73.62283945083618,,,,,1742416265578,,2025-03-19 20:31:05.578,3,
de Maisonneuve / de Bleury,Ville-Marie,45.50710068509571,-73.56907725334167,,,,,1742425494510,,2025-03-19 23:04:54.510,3,
Marché St-Jacques (Atateken),Ville-Marie,45.52066599241888,-73.5639146839003,,,,,1742432320316,,2025-03-20 00:58:40.316,3,
Émile-Duployé / Rachel,Le Plateau-Mont-Royal,45.52970707609694,-73.56998120721983,,,,,1742423889898,,2025-03-19 22:38:09.898,3,
Wellington / Queen,Ville-Marie,45.49770377469073,-73.55534417554736,,,,,1742426455131,,2025-03-19 23:20:55.131,3,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,,,,,1742432543728,,2025-03-20 01:02:23.728,3,
Parc Labelle (LaSalle / Henri-Duhamel),Verdun,45.472463196034695,-73.57036739587784,,,,,1742407740319,,2025-03-19 18:09:00.319,3,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1742414111922,,2025-03-19 19:55:11.922,3,
Métro Beaubien (de St-Vallier / Beaubien),Rosemont - La Petite-Patrie,45.53478444274838,-73.60463261604308,,,,,1742432504708,,2025-03-20 01:01:44.708,3,
Métro Beaubien (de St-Vallier / Beaubien),Rosemont - La Petite-Patrie,45.53478444274838,-73.60463261604308,,,,,1742406158449,,2025-03-19 17:42:38.449,3,
Place Valois (Valois / Ontario),Mercier - Hochelaga-Maisonneuve,45.54701750084233,-73.543126247896,,,,,1742246431972,,2025-03-17 21:20:31.972,3,
Clark / de l'Arcade,Le Plateau-Mont-Royal,45.527371996141,-73.60398352146149,,,,,1742251767495,,2025-03-17 22:49:27.495,3,
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1742250504999,,2025-03-17 22:28:24.999,3,
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1742261456444,,2025-03-18 01:30:56.444,3,
Marché St-Jacques (Atateken),Ville-Marie,45.52066599241888,-73.5639146839003,,,,,1742247334658,,2025-03-17 21:35:34.658,3,
Bernard / Jeanne-Mance,Le Plateau-Mont-Royal,45.52428310031213,-73.6049484461546,,,,,1742265327372,,2025-03-18 02:35:27.372,3,
Notre-Dame / St-Gabriel,Ville-Marie,45.50714391928411,-73.55511903762817,,,,,1742237754815,,2025-03-17 18:55:54.815,3,
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1742241688344,,2025-03-17 20:01:28.344,3,
Fabrik8 (Waverly / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.53330725719417,-73.62082242965698,,,,,1742081995816,,2025-03-15 23:39:55.816,3,
Frontenac / Ste-Catherine,Ville-Marie,45.53006276144042,-73.54559183120728,,,,,1742252665097,,2025-03-17 23:04:25.097,3,
Émile-Duployé / Rachel,Le Plateau-Mont-Royal,45.52970707609694,-73.56998120721983,,,,,1742253976336,,2025-03-17 23:26:16.336,3,
des Érables / Rachel,Le Plateau-Mont-Royal,45.533313304815366,-73.56671154499054,,,,,1742241501136,,2025-03-17 19:58:21.136,3,
Parc MacDonald (Clanranald / Isabella),Côte-des-Neiges - Notre-Dame-de-Grâce,45.482741483803686,-73.6347082843349,,,,,1742073168006,,2025-03-15 21:12:48.006,3,
de Maisonneuve / Mansfield (sud),Ville-Marie,45.502053864057466,-73.57346534729004,,,,,1742262988999,,2025-03-18 01:56:28.999,3,
Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544290485374304,-73.54523241519928,,,,,1742247372062,,2025-03-17 21:36:12.062,3,
Laval / du Mont-Royal,Le Plateau-Mont-Royal,45.5223645775784,-73.58414590358734,,,,,1742258011749,,2025-03-18 00:33:31.749,3,
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.529324317019466,-73.57792049646378,,,,,1742067281234,,2025-03-15 19:34:41.234,3,
Métro Frontenac (Ontario / du Havre),Ville-Marie,45.53370598779895,-73.55217933654784,,,,,1742241363218,,2025-03-17 19:56:03.218,3,
Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Ville-Marie,45.51401222645779,-73.56598667800426,,,,,1742242326471,,2025-03-17 20:12:06.471,3,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1742264799158,,2025-03-18 02:26:39.158,3,
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166,,,,,1742251153721,,2025-03-17 22:39:13.721,3,
Marché Maisonneuve (Ontario / Morgan),Mercier - Hochelaga-Maisonneuve,45.55321884238814,-73.53978216648102,,,,,1742246865320,,2025-03-17 21:27:45.320,3,
de la Commune / Berri,Ville-Marie,45.51086,-73.54983,,,,,1742263924590,,2025-03-18 02:12:04.590,3,
Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166,,,,,1742248658901,,2025-03-17 21:57:38.901,3,
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,,,,,1742248265799,,2025-03-17 21:51:05.799,3,
Christophe-Colomb / Beaubien,Rosemont - La Petite-Patrie,45.53783932655299,-73.60115647315979,,,,,1742407918991,,2025-03-19 18:11:58.991,3,
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1742252797978,,2025-03-17 23:06:37.978,3,
3e avenue / Wellington,Verdun,45.457304311219616,-73.56723271765077,,,,,1742003905943,,2025-03-15 01:58:25.943,3,
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.53244901681983,-73.5847695171833,,,,,1741974423700,,2025-03-14 17:47:03.700,3,
Omer-Lavallée / du Midway,Rosemont - La Petite-Patrie,45.5457759528664,-73.56217458844185,,,,,1742075687911,,2025-03-15 21:54:47.911,3,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1742077727196,,2025-03-15 22:28:47.196,3,
Parc Jeanne-Mance (monument sir George-Étienne-Cartier),Le Plateau-Mont-Royal,45.51487490356938,-73.58486406505108,,,,,1742070669590,,2025-03-15 20:31:09.590,3,
de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,,,,,1742079313912,,2025-03-15 22:55:13.912,3,
Parc de Turin (de Lanaudière / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.545350334193245,-73.61032962799072,,,,,1742071110182,,2025-03-15 20:38:30.182,3,
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.529324317019466,-73.57792049646378,,,,,1742063722356,,2025-03-15 18:35:22.356,3,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1742059726726,,2025-03-15 17:28:46.726,3,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1742111138881,,2025-03-16 07:45:38.881,3,
Métro Frontenac (Ontario / du Havre),Ville-Marie,45.53370598779895,-73.55217933654784,,,,,1742076057434,,2025-03-15 22:00:57.434,3,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1741978265712,,2025-03-14 18:51:05.712,3,
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,,,,,1742073102259,,2025-03-15 21:11:42.259,3,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,,,,,1742070253882,,2025-03-15 20:24:13.882,3,
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,,,,,1742065447633,,2025-03-15 19:04:07.633,3,
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,,,,,1742066980973,,2025-03-15 19:29:40.973,3,
Christophe-Colomb / Beaubien,Rosemont - La Petite-Patrie,45.53783932655299,-73.60115647315979,,,,,1742011621002,,2025-03-15 04:07:01.002,3,
Collège de Maisonneuve (Sherbrooke / Bourbonnière),Mercier - Hochelaga-Maisonneuve,45.55144364425768,-73.55469642207026,,,,,1741797934482,,2025-03-12 16:45:34.482,3,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.52707134397896,-73.5979351401329,,,,,1741809704577,,2025-03-12 20:01:44.577,3,
Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,,,,,1738967604171,,2025-02-07 22:33:24.171,2,
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,,,,,1738862532003,,2025-02-06 17:22:12.003,2,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1738980533833,,2025-02-08 02:08:53.833,2,
William / Robert-Bourassa,Le Sud-Ouest,45.49716534003792,-73.55933010578154,,,,,1738928417247,,2025-02-07 11:40:17.247,2,
Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.50788520688478,-73.56315059590997,,,,,1738972818669,,2025-02-08 00:00:18.669,2,
Stanley / René-Lévesque,Ville-Marie,45.49790394592446,-73.57077571808077,,,,,1738958033163,,2025-02-07 19:53:53.163,2,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1738906107181,,2025-02-07 05:28:27.181,2,
Garnier / du Mont-Royal,Le Plateau-Mont-Royal,45.53075597398246,-73.5761762317452,,,,,1739032245320,,2025-02-08 16:30:45.320,2,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1738983028942,,2025-02-08 02:50:28.942,2,
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512916325090295,-73.57055649161339,,,,,1738961841409,,2025-02-07 20:57:21.409,2,
St-Laurent / Pl. du Marché,Ville-Marie,45.50928960913111,-73.56241598725319,,,,,1738978385003,,2025-02-08 01:33:05.003,2,
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,,,,,1738976099568,,2025-02-08 00:54:59.568,2,
Robert-Bourassa / St-Maurice,Ville-Marie,45.49837045828952,-73.56055587530136,,,,,1738954017806,,2025-02-07 18:46:57.806,2,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1738973692155,,2025-02-08 00:14:52.155,2,
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,,,,,1738980022768,,2025-02-08 02:00:22.768,2,
Molson / William-Tremblay,Rosemont - La Petite-Patrie,45.541602844435374,-73.56496073305605,,,,,1738972551743,,2025-02-07 23:55:51.743,2,
Place Ville-Marie (Robert-Bourassa / René-Lévesque),Ville-Marie,45.5021829099012,-73.56825381517409,,,,,1738903263253,,2025-02-07 04:41:03.253,2,
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,,,,,1738963218907,,2025-02-07 21:20:18.907,2,
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50934693918775,-73.57122302055359,,,,,1738995808582,,2025-02-08 06:23:28.582,2,
Christophe-Colomb / Beaubien,Rosemont - La Petite-Patrie,45.53783932655299,-73.60115647315979,,,,,1738926612652,,2025-02-07 11:10:12.652,2,
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,,,,,1738862195274,,2025-02-06 17:16:35.274,2,
Marquette / des Carrières,Rosemont - La Petite-Patrie,45.53859456744162,-73.58865737915039,,,,,1738847768819,,2025-02-06 13:16:08.819,2,
Roy / Saint-Laurent,Le Plateau-Mont-Royal,45.51565182195085,-73.57577390039296,,,,,1738845198490,,2025-02-06 12:33:18.490,2,
Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,,,,,1738844738752,,2025-02-06 12:25:38.752,2,
Fullum / Marie-Anne,Le Plateau-Mont-Royal,45.53650541861215,-73.56803923845291,,,,,1738871917139,,2025-02-06 19:58:37.139,2,
Villeray / De Normanville,Villeray—Saint-Michel—Parc-Extension,45.54716675630067,-73.6184438467353,,,,,1738762220633,,2025-02-05 13:30:20.633,2,
Messier / St-Joseph,Le Plateau-Mont-Royal,45.53946063965585,-73.57605636119843,,,,,1738856681142,,2025-02-06 15:44:41.142,2,
du Mont-Royal / St-André,Le Plateau-Mont-Royal,45.52648048733308,-73.5805805772543,,,,,1738803663547,,2025-02-06 01:01:03.547,2,
Omer-Lavallée / du Midway,Rosemont - La Petite-Patrie,45.5457759528664,-73.56217458844185,,,,,1738766915773,,2025-02-05 14:48:35.773,2,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1738757989603,,2025-02-05 12:19:49.603,2,
Émile-Duployé / Rachel,Le Plateau-Mont-Royal,45.52970707609694,-73.56998120721983,,,,,1738847751999,,2025-02-06 13:15:51.999,2,
Grand Boulevard / Sherbrooke,Côte-des-Neiges - Notre-Dame-de-Grâce,45.46659823105616,-73.62334638833998,,,,,1738865920140,,2025-02-06 18:18:40.140,2,
HEC (Decelles / Jean-Brillant),Côte-des-Neiges - Notre-Dame-de-Grâce,45.49772282989976,-73.61925333738327,,,,,1738795645110,,2025-02-05 22:47:25.110,2,
Wellington / Queen,Ville-Marie,45.49770377469073,-73.55534417554736,,,,,1738793146658,,2025-02-05 22:05:46.658,2,
Garnier / du Mont-Royal,Le Plateau-Mont-Royal,45.53075597398246,-73.5761762317452,,,,,1738812606326,,2025-02-06 03:30:06.326,2,
Métro Viau (Pierre-de-Coubertin / Viau),Mercier - Hochelaga-Maisonneuve,45.56228814999496,-73.54622590548388,,,,,1738850089667,,2025-02-06 13:54:49.667,2,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1738776083774,,2025-02-05 17:21:23.774,2,
Parc Villeray (Christophe-Colomb / Jarry),Villeray—Saint-Michel—Parc-Extension,45.54851320767612,-73.62365484237671,,,,,1738800559949,,2025-02-06 00:09:19.949,2,
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,,,,,1738807991553,,2025-02-06 02:13:11.553,2,
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.5169290827898,-73.58911652441746,,,,,1738765080210,,2025-02-05 14:18:00.210,2,
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Rosemont - La Petite-Patrie,45.557568,-73.579191,,,,,1738765318479,,2025-02-05 14:21:58.479,2,
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Ville-Marie,45.51586835126322,-73.56008380651474,,,,,1738855426640,,2025-02-06 15:23:46.640,2,
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50934693918775,-73.57122302055359,,,,,1738779111721,,2025-02-05 18:11:51.721,2,
Roy / St-André,Le Plateau-Mont-Royal,45.52161742271569,-73.57037329677041,,,,,1738778155875,,2025-02-05 17:55:55.875,2,
Duluth  / St-Denis,Le Plateau-Mont-Royal,45.52062760607925,-73.57594907283782,,,,,1738681933015,,2025-02-04 15:12:13.015,2,
de Maisonneuve / de Bleury,Ville-Marie,45.50710068509571,-73.56907725334167,,,,,1738724746171,,2025-02-05 03:05:46.171,2,
Métro Sherbrooke (de Rigaud / Berri),Le Plateau-Mont-Royal,45.51814312154928,-73.56800436973572,,,,,1738693426511,,2025-02-04 18:23:46.511,2,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1738709804187,,2025-02-04 22:56:44.187,2,
de Maisonneuve / Aylmer (ouest),Ville-Marie,45.505173440423306,-73.5706517100334,,,,,1738606822706,,2025-02-03 18:20:22.706,2,
Marché St-Jacques (Atateken),Ville-Marie,45.52066599241888,-73.5639146839003,,,,,1738682041437,,2025-02-04 15:14:01.437,2,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1738744563874,,2025-02-05 08:36:03.874,2,
CCI Outremont (Dollard / Ducharme),Outremont,45.52001910239164,-73.61890733242035,,,,,1742073869503,,2025-03-15 21:24:29.503,3,
Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,,,,,1742071369426,,2025-03-15 20:42:49.426,3,
Émile-Duployé / Rachel,Le Plateau-Mont-Royal,45.52970707609694,-73.56998120721983,,,,,1742078440360,,2025-03-15 22:40:40.360,3,
Gary-Carter / St-Laurent,Villeray—Saint-Michel—Parc-Extension,45.53613488953656,-73.62258464097977,,,,,1742060043949,,2025-03-15 17:34:03.949,3,
St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.52707134397896,-73.5979351401329,,,,,1742063256376,,2025-03-15 18:27:36.376,3,
de Maisonneuve / Mackay,Ville-Marie,45.49652610927994,-73.5787707567215,,,,,1742073890911,,2025-03-15 21:24:50.911,3,
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,,,,,1740758222220,,2025-02-28 15:57:02.220,2,
Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,,,,,1740741480403,,2025-02-28 11:18:00.403,2,
Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,,,,,1740482310800,,2025-02-25 11:18:30.800,2,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1740494836331,,2025-02-25 14:47:16.331,2,
Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,,,,,1740487936473,,2025-02-25 12:52:16.473,2,
Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566,,,,,1740485254992,,2025-02-25 12:07:34.992,2,
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.53244901681983,-73.5847695171833,,,,,1740431810045,,2025-02-24 21:16:50.045,2,
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,,,,,1740404460774,,2025-02-24 13:41:00.774,2,
de la Commune / St-Sulpice,Ville-Marie,45.50424245563397,-73.553469479084,,,,,1740262813401,,2025-02-22 22:20:13.401,2,
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,,,,,1740255380091,,2025-02-22 20:16:20.091,2,
Bernard / Jeanne-Mance,Le Plateau-Mont-Royal,45.52428310031213,-73.6049484461546,,,,,1740360979292,,2025-02-24 01:36:19.292,2,
Émile-Duployé / Rachel,Le Plateau-Mont-Royal,45.52970707609694,-73.56998120721983,,,,,1740408091899,,2025-02-24 14:41:31.899,2,
Émile-Duployé / Rachel,Le Plateau-Mont-Royal,45.52970707609694,-73.56998120721983,,,,,1740431180712,,2025-02-24 21:06:20.712,2,
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52424701428399,-73.58166217803955,,,,,1740269924558,,2025-02-23 00:18:44.558,2,
Métro St-Laurent (de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,,,,,1740430615772,,2025-02-24 20:56:55.772,2,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1740369268449,,2025-02-24 03:54:28.449,2,
St-Laurent / Pl. du Marché,Ville-Marie,45.50928960913111,-73.56241598725319,,,,,1740460017700,,2025-02-25 05:06:57.700,2,
Masson / Molson,Rosemont - La Petite-Patrie,45.54434593245247,-73.57697686180472,,,,,1740450228919,,2025-02-25 02:23:48.919,2,
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.5169290827898,-73.58911652441746,,,,,1740464981032,,2025-02-25 06:29:41.032,2,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1740410919809,,2025-02-24 15:28:39.809,2,
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,,,,,1740284518887,,2025-02-23 04:21:58.887,2,
Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.55437339981968,-73.55137467384337,,,,,1740487584279,,2025-02-25 12:46:24.279,2,
Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566,,,,,1740496204589,,2025-02-25 15:10:04.589,2,
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50934693918775,-73.57122302055359,,,,,1740329676473,,2025-02-23 16:54:36.473,2,
de Maisonneuve / Aylmer (est),Ville-Marie,45.50538591756765,-73.5704317688942,,,,,1740244741247,,2025-02-22 17:19:01.247,2,
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,,,,,1740176477003,,2025-02-21 22:21:17.003,2,
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512916325090295,-73.57055649161339,,,,,1740167125456,,2025-02-21 19:45:25.456,2,
de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,,,,,1740164312710,,2025-02-21 18:58:32.710,2,
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,,,,,1740163631306,,2025-02-21 18:47:11.306,2,
15e avenue / Laurier,Rosemont - La Petite-Patrie,45.55331992800521,-73.56932803988457,,,,,1743194322183,,2025-03-28 20:38:42.183,3,
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,,,,,1743194896181,,2025-03-28 20:48:16.181,3,
Pierre-de-Coubertin / Aird,Mercier - Hochelaga-Maisonneuve,45.55903106539297,-73.54830354452133,,,,,1743195033015,,2025-03-28 20:50:33.015,3,
